"","yq","pr","cv","ll","ul","yr","qtr"
"51",2010.625,0.983027396692794,0.0531364476724574,0.885798548460944,1.09092847840811,"2010","0.625"
"NA",2010.875,NA,NA,NA,NA,"2010","0.875"
"52",2011.125,1.11543145067589,0.0381027630596506,1.03516399738783,1.20192290718818,"2011","0.125"
"53",2011.375,1.1353460179823,0.0421113726236912,1.0453995698094,1.23303148171687,"2011","0.375"
"54",2011.625,1.02816390390582,0.0576306550478375,0.918345598758266,1.15111458553756,"2011","0.625"
"NA.1",2011.875,NA,NA,NA,NA,"2011","0.875"
"55",2012.125,0.738074422494065,0.0400462951150159,0.682357643655489,0.798340662268576,"2012","0.125"
"56",2012.375,1.20636198395153,0.0364551872071687,1.12317223998675,1.29571332384483,"2012","0.375"
"57",2012.625,0.738527391876716,0.0426917487675313,0.679245324485188,0.802983383014981,"2012","0.625"
"58",2012.875,0.730067524121086,0.0514034054545246,0.660096709591296,0.807455304702705,"2012","0.875"
"59",2013.125,0.879961739449973,0.0444101379739875,0.806605384686812,0.959989454070505,"2013","0.125"
"60",2013.375,0.877931160631537,0.0426158114697179,0.807579252129551,0.954411744451543,"2013","0.375"
"61",2013.625,0.717268806564848,0.0495218053501837,0.650920774344772,0.79037966085633,"2013","0.625"
"62",2013.875,0.610343084520842,0.0483498343008803,0.555159554197926,0.671011924419849,"2013","0.875"
"63",2014.125,0.870356074515504,0.0389186083978873,0.806433901116468,0.939345054067406,"2014","0.125"
"64",2014.375,1.00732529667757,0.03763624141884,0.935692449418612,1.0844420663617,"2014","0.375"
"65",2014.625,0.814750893501022,0.0404401425106755,0.752664618671972,0.881958580213295,"2014","0.625"
"66",2014.875,0.854584683309993,0.0382068925262886,0.79292615088952,0.921037829473475,"2014","0.875"
"67",2015.125,0.73078444177539,0.0396121278269609,0.67619315293956,0.789783064231506,"2015","0.125"
"68",2015.375,1.05224862348897,0.0340733791210689,0.984270616896141,1.12492148665986,"2015","0.375"
"69",2015.625,0.630830416107253,0.0436763426804271,0.579074674395206,0.687211911489086,"2015","0.625"
"70",2015.875,1.11024207651255,0.0471329832137879,1.01227212343704,1.21769378008122,"2015","0.875"
"71",2016.125,0.90126603570061,0.0418913921394662,0.830222180717796,0.978389262504658,"2016","0.125"
"72",2016.375,0.783881440983197,0.0402580986963156,0.724405930125855,0.848240037752227,"2016","0.375"
"73",2016.625,1.05910555432051,0.0392508222155449,0.980682151690066,1.14380033659169,"2016","0.625"
"74",2016.875,0.847552265350228,0.0481806862923264,0.77117734166985,0.931491115837057,"2016","0.875"
"75",2017.125,0.406237594146818,0.066325563056573,0.356716051767414,0.46263402524369,"2017","0.125"
"76",2017.375,0.501216926041889,0.0599652514421077,0.445638061232841,0.563727447911191,"2017","0.375"
"77",2017.625,0.893872972857506,0.0501807209597283,0.810141937235823,0.986257907264137,"2017","0.625"
"78",2017.875,0.865655988530321,0.0414328930173365,0.798136086558694,0.938887870249556,"2017","0.875"
"79",2018.125,0.745570888161277,0.0360176740244141,0.694752437222411,0.80010651203465,"2018","0.125"
"80",2018.375,1.00034485801596,0.0316794415118973,0.940120794866332,1.0644268698484,"2018","0.375"
"81",2018.625,0.95684519655157,0.0346285322057588,0.894057147184763,1.02404273937828,"2018","0.625"
"82",2018.875,0.938354655646436,0.0317269293057213,0.881780530852504,0.998558517641646,"2018","0.875"
