"","yq","pr","cv","ll","ul","yr","qtr"
"66",2014.875,0.922438352316757,0.0385627063480672,0.855287476699983,0.994861420288666,"2014","0.875"
"67",2015.125,0.8358854196973,0.0397177473804296,0.773282747430568,0.903556218193355,"2015","0.125"
"68",2015.375,1.10348171293544,0.0395231756407489,1.02122710715468,1.19236150534192,"2015","0.375"
"69",2015.625,0.727108241564158,0.0476578918672888,0.66226507180432,0.798300284069236,"2015","0.625"
"70",2015.875,1.2978981592823,0.0516362405118921,1.17297015270062,1.43613171058952,"2015","0.875"
"71",2016.125,0.96648591466302,0.0462676083208831,0.882697193597632,1.05822815572223,"2016","0.125"
"72",2016.375,0.847263023687627,0.0415736820535121,0.78096221255869,0.919192529119138,"2016","0.375"
"73",2016.625,1.12471241937737,0.0410279797480653,1.03780980466218,1.21889195941203,"2016","0.625"
"74",2016.875,0.88592799847061,0.0490998444685172,0.804644034383635,0.975423149784933,"2016","0.875"
"75",2017.125,0.489592337929955,0.0668134189689615,0.429498728174779,0.558093986397501,"2017","0.125"
"76",2017.375,0.671729965989461,0.0609287737541168,0.596116445824785,0.756934572714053,"2017","0.375"
"77",2017.625,1.01611152661072,0.0519030540476304,0.917826528939162,1.12492132440815,"2017","0.625"
"78",2017.875,0.908127370093687,0.0448566184802192,0.831694904273977,0.991583952330679,"2017","0.875"
"79",2018.125,0.860133251012147,0.0386900542749554,0.797318971496951,0.927896156926644,"2018","0.125"
"80",2018.375,0.953963819987252,0.0352651646184543,0.890253295157338,1.02223375616243,"2018","0.375"
"81",2018.625,0.952432393344485,0.0382842103521419,0.883580209816784,1.0266498205975,"2018","0.625"
"82",2018.875,0.970020981703449,0.035844715372896,0.904210384700989,1.04062143154448,"2018","0.875"
