"","yq","pr","ln.cv","ll","ul","yr","qtr"
"53",2011.375,0.793880040576706,0.0549887588847925,0.712766872580903,0.88422392099113,"2011","0.375"
"54",2011.625,0.702303433147579,0.0778629119592894,0.602901747599824,0.818093684708071,"2011","0.625"
"NA.1",2011.875,NA,NA,NA,NA,"2011","0.875"
"55",2012.125,0.632617781423017,0.0536358306230709,0.569489411980507,0.702743982510213,"2012","0.125"
"56",2012.375,0.662273310569881,0.0521259834520873,0.597952547631387,0.733512951204235,"2012","0.375"
"57",2012.625,0.708259444379364,0.0631270171804992,0.625831721681908,0.801543646915887,"2012","0.625"
"58",2012.875,0.425884716209802,0.0607587182123061,0.378070846523621,0.479745511109574,"2012","0.875"
"59",2013.125,0.86638453250558,0.0588809130477094,0.771951908466492,0.972369068503305,"2013","0.125"
"60",2013.375,0.833471754687955,0.0595423838558614,0.741664319836794,0.936643636861868,"2013","0.375"
"61",2013.625,0.965250838366966,0.0688456180619736,0.843407802311851,1.10469594710203,"2013","0.625"
"62",2013.875,0.586205148594893,0.078610275363758,0.502499010876218,0.68385503016206,"2013","0.875"
"63",2014.125,0.698172144257896,0.052984328318935,0.629305237892571,0.77457537879397,"2014","0.125"
"64",2014.375,1.02077226901276,0.0509480623768953,0.923763922647493,1.12796787105431,"2014","0.375"
"65",2014.625,0.828342375247097,0.0562904198441081,0.741813113392496,0.924964897819159,"2014","0.625"
"66",2014.875,0.747840758584705,0.0492775777480716,0.678989737517228,0.82367342140625,"2014","0.875"
"67",2015.125,0.708542444009691,0.0525467693219056,0.639200576477173,0.78540666801347,"2015","0.125"
"68",2015.375,0.85366288866586,0.0542836463057005,0.767501493314811,0.94949695060258,"2015","0.375"
"69",2015.625,0.624791291154674,0.0626694924728145,0.552572946515335,0.706448189265253,"2015","0.625"
"70",2015.875,1.3237687660257,0.0689714562598668,1.15638497709222,1.51538093335629,"2015","0.875"
"71",2016.125,0.580972816561316,0.0571426185952478,0.519415653264906,0.64982526318098,"2016","0.125"
"72",2016.375,0.677307863074968,0.0546343466479038,0.608527799189463,0.753861930373951,"2016","0.375"
"73",2016.625,0.648251291863577,0.0483034033444715,0.589693993171224,0.712623398354303,"2016","0.625"
"74",2016.875,0.779434732885875,0.0661000884826007,0.684721907997536,0.887248524887365,"2016","0.875"
"75",2017.125,0.796284991678394,0.129071047876603,0.618302548088236,1.02550084894972,"2017","0.125"
"76",2017.375,0.74862835958331,0.0906833057735999,0.626722211706674,0.894246941154694,"2017","0.375"
"77",2017.625,0.87931578832768,0.0661870333906451,0.772334314643789,1.00111602053955,"2017","0.625"
"78",2017.875,0.500885503516897,0.0536495857794199,0.450890425473469,0.556424074363358,"2017","0.875"
"79",2018.125,0.742111054253289,0.0510891635809748,0.671399365935812,0.820270087799845,"2018","0.125"
"80",2018.375,0.850700637677483,0.0437522685373635,0.780789699864382,0.926871313838512,"2018","0.375"
"81",2018.625,0.86111325536184,0.0459169383243028,0.787000462419817,0.942205340362699,"2018","0.625"
"82",2018.875,0.789832380150904,0.0438634928282174,0.72476560561481,0.860740608966468,"2018","0.875"
