"","yq","pr","ln.cv","ll","ul","yr","qtr"
"26",2004.375,0.850234316690004,0.0823899835724472,0.723447232956854,0.999241354926063,"2004","0.375"
"27",2004.625,0.514831426024895,0.101742155693021,0.421755133736221,0.628448538076595,"2004","0.625"
"28",2004.875,0.668693963653293,0.102117896978358,0.547397606415135,0.816868053104422,"2004","0.875"
"29",2005.125,1.03055222450339,0.0801934916233892,0.880659302431016,1.20595772337517,"2005","0.125"
"30",2005.375,0.715400529092803,0.0865211126495519,0.603810970140309,0.847612816486814,"2005","0.375"
"31",2005.625,0.889814062374979,0.0867999582080335,0.750608795155366,1.05483584886103,"2005","0.625"
"32",2005.875,0.914303693840814,0.0658612015329241,0.803578461632635,1.04028577728745,"2005","0.875"
"33",2006.125,0.746442348581062,0.0603081957503048,0.663225014747491,0.840101273875119,"2006","0.125"
"34",2006.375,1.04578321580317,0.0760221650625674,0.901011416957175,1.21381651094839,"2006","0.375"
"35",2006.625,1.16884852214993,0.0998114338961129,0.961162955852548,1.42141023997358,"2006","0.625"
"36",2006.875,0.862357927995453,0.0610724233405799,0.765070865690143,0.972016095928291,"2006","0.875"
"37",2007.125,0.779586614883516,0.0687474052059555,0.681311000557716,0.892037982078722,"2007","0.125"
"38",2007.375,0.868159186805641,0.0804860275430297,0.741460936748067,1.01650719044033,"2007","0.375"
"39",2007.625,1.36164530863971,0.0685167783505292,1.19053271753188,1.55735152779695,"2007","0.625"
"40",2007.875,0.71405230691538,0.0552208677866139,0.64080379484517,0.795673654108697,"2007","0.875"
"41",2008.125,0.853544489252597,0.0868132257206172,0.719994623143297,1.01186616082337,"2008","0.125"
"42",2008.375,2.57355136454936,0.0921880783698964,2.14813100768883,3.08322285850698,"2008","0.375"
"43",2008.625,4.08608459493126,0.112921517275499,3.27481384393935,5.09833172588841,"2008","0.625"
"44",2008.875,0.765708384022062,0.0864536695281016,0.646357143849304,0.907098088016761,"2008","0.875"
"45",2009.125,0.915951021350843,0.0813403356815518,0.780969295844751,1.07426281414325,"2009","0.125"
"46",2009.375,0.858599800104643,0.0729678489367347,0.74418223105772,0.990609001362402,"2009","0.375"
"47",2009.625,1.26186318366185,0.114553075422511,1.00809793039679,1.57950794885024,"2009","0.625"
"48",2009.875,0.218263173780679,0.114234056198584,0.17447872312876,0.273035085164273,"2009","0.875"
"NA",2010.125,NA,NA,NA,NA,"2010","0.125"
"49",2010.375,0.576322908720229,0.113667799800731,0.461221876631395,0.720148180180957,"2010","0.375"
"NA.1",2010.625,NA,NA,NA,NA,"2010","0.625"
"NA.2",2010.875,NA,NA,NA,NA,"2010","0.875"
"50",2011.125,0.788813136839518,0.0829803269007917,0.670409028649087,0.928129154382693,"2011","0.125"
"51",2011.375,0.732678464421651,0.0782993988317144,0.628439729056063,0.85420718552213,"2011","0.375"
"NA.3",2011.625,NA,NA,NA,NA,"2011","0.625"
"NA.4",2011.875,NA,NA,NA,NA,"2011","0.875"
"52",2012.125,0.773594423142879,0.088336480821127,0.650608600141185,0.919828498098392,"2012","0.125"
"53",2012.375,0.658074366910781,0.0707647399868774,0.57284722274195,0.755981447046494,"2012","0.375"
"54",2012.625,1.51012009000963,0.0995060012098873,1.24253968125301,1.83532382961887,"2012","0.625"
"55",2012.875,0.462006313346513,0.0807439450879429,0.394382173972364,0.541225865819669,"2012","0.875"
"56",2013.125,0.923989089212257,0.0679942899013037,0.808702777931155,1.0557102810595,"2013","0.125"
"57",2013.375,0.88566211169482,0.0716476736433798,0.769627070693799,1.01919150970692,"2013","0.375"
"58",2013.625,1.30761339471376,0.102164240752561,1.070324343899,1.5975090165717,"2013","0.625"
"59",2013.875,0.543420711581465,0.086769520153203,0.458433641451749,0.644163174501205,"2013","0.875"
"60",2014.125,0.634705897241539,0.0605419106919487,0.56368725917657,0.714672133235138,"2014","0.125"
"61",2014.375,1.26735721335293,0.0648414950654277,1.11610446657714,1.43910749785239,"2014","0.375"
"62",2014.625,1.00445454986115,0.0776938106996081,0.862573245596587,1.16967335572639,"2014","0.625"
"63",2014.875,0.716549813854814,0.0756224892926479,0.617838866542476,0.83103162254696,"2014","0.875"
"64",2015.125,0.599700883650955,0.0717465569446118,0.521030067932295,0.690250279180566,"2015","0.125"
"65",2015.375,0.862719059577125,0.073920635362707,0.746357459347094,0.997222130544165,"2015","0.375"
"66",2015.625,0.521218429046925,0.084032764159822,0.442068561139963,0.614539631765697,"2015","0.625"
"NA.5",2015.875,NA,NA,NA,NA,"2015","0.875"
"67",2016.125,0.68150183000272,0.0672009081903206,0.597398954882503,0.777444855738663,"2016","0.125"
"68",2016.375,0.761254461788301,0.0946391383408502,0.632370191679602,0.916406818691749,"2016","0.375"
"69",2016.625,0.692204632476284,0.0678884845593646,0.605963766991162,0.790719312477665,"2016","0.625"
"70",2016.875,0.699486997909825,0.0931607705112946,0.5827463975225,0.839614045363546,"2016","0.875"
"NA.6",2017.125,NA,NA,NA,NA,"2017","0.125"
"71",2017.375,0.886049809316269,0.113160303581207,0.709796970568179,1.10606877338593,"2017","0.375"
"72",2017.625,1.01703207805355,0.0998335403561697,0.836285614014015,1.23684328709807,"2017","0.625"
"73",2017.875,0.590108883878045,0.0660878595769581,0.518414369733754,0.671718446019609,"2017","0.875"
"74",2018.125,0.610105994363474,0.0724123646921548,0.529378919041831,0.703143459191715,"2018","0.125"
"75",2018.375,0.76630645041871,0.057160559438407,0.685088110910809,0.857153359693572,"2018","0.375"
"76",2018.625,1.04778738366347,0.0632594621852623,0.925604854185066,1.18609836195267,"2018","0.625"
"77",2018.875,0.631175937639773,0.0567547519817578,0.564728640408351,0.705441579813234,"2018","0.875"
