"","yq","pr","cv","ll","ul","yr","qtr"
"48",2009.875,0.451771026093491,0.0862769016532277,0.381485462866017,0.535006127059806,"2009","0.875"
"NA",2010.125,NA,NA,NA,NA,"2010","0.125"
"49",2010.375,0.544477998876361,0.0803501250963933,0.465141327847102,0.637346701985283,"2010","0.375"
"NA.1",2010.625,NA,NA,NA,NA,"2010","0.625"
"NA.2",2010.875,NA,NA,NA,NA,"2010","0.875"
"50",2011.125,1.29281022133942,0.0623478740009182,1.14409791813429,1.46085246892609,"2011","0.125"
"51",2011.375,0.885562568672336,0.0699999737431703,0.772029811594619,1.01579116668273,"2011","0.375"
"NA.3",2011.625,NA,NA,NA,NA,"2011","0.625"
"NA.4",2011.875,NA,NA,NA,NA,"2011","0.875"
"52",2012.125,0.610194865234031,0.0620044306101449,0.540367613325977,0.689045317253986,"2012","0.125"
"53",2012.375,1.06506337693168,0.0653816463954603,0.936960905479559,1.21068017912714,"2012","0.375"
"54",2012.625,0.804122688677929,0.0712299298508493,0.699342909090086,0.924601207850851,"2012","0.625"
"55",2012.875,0.703536674577075,0.0668155286577251,0.617180527728943,0.801975808109666,"2012","0.875"
"56",2013.125,0.752420253731962,0.0554646756765712,0.674913309040987,0.838828084499501,"2013","0.125"
"57",2013.375,0.765171291942131,0.0582161816977761,0.682659366390385,0.857656299521969,"2013","0.375"
"58",2013.625,0.533446191285009,0.0748083467251849,0.460693906964894,0.617687437785381,"2013","0.625"
"59",2013.875,0.486239517306091,0.0565082588928245,0.435260694390425,0.543189107670691,"2013","0.875"
"60",2014.125,0.772863232274603,0.0506898972846502,0.69976873590248,0.853592830253549,"2014","0.125"
"61",2014.375,0.99882091484512,0.0527161815078375,0.900771647783022,1.10754287436493,"2014","0.375"
"62",2014.625,0.930966665546749,0.059706906671135,0.828153012123129,1.04654444247843,"2014","0.625"
"63",2014.875,0.790303228314565,0.05813077249273,0.705199252852291,0.885677615451539,"2014","0.875"
"64",2015.125,0.635263131230453,0.0530759377079575,0.572498694481386,0.704908587200002,"2015","0.125"
"65",2015.375,0.772916699261006,0.053455466553185,0.696034038767692,0.858291679318168,"2015","0.375"
"66",2015.625,0.628555365631243,0.0659041267885204,0.552388734362281,0.71522430326161,"2015","0.625"
"NA.5",2015.875,NA,NA,NA,NA,"2015","0.875"
"67",2016.125,0.875443786874215,0.0569992123108983,0.782905881745182,0.978919486807627,"2016","0.125"
"68",2016.375,0.659521528041116,0.0667110118417962,0.578686587514726,0.751648051526025,"2016","0.375"
"69",2016.625,1.03000613697005,0.0617186619145044,0.91264909334479,1.16245405811756,"2016","0.625"
"70",2016.875,0.797823137690305,0.0666862132911434,0.70007114309231,0.909224391427418,"2016","0.875"
"NA.6",2017.125,NA,NA,NA,NA,"2017","0.125"
"71",2017.375,0.530628666025503,0.0862044237922696,0.448138257497871,0.628303378470969,"2017","0.375"
"72",2017.625,0.814668000761316,0.0704741192219927,0.709564495730995,0.935339853469852,"2017","0.625"
"73",2017.875,0.848268370646894,0.0564272614207171,0.759453904399542,0.947469259781938,"2017","0.875"
"74",2018.125,0.710709367454568,0.0523769313293966,0.64136889778285,0.787546459976126,"2018","0.125"
"75",2018.375,0.869961863498809,0.0476911386824251,0.792327442451478,0.955203118549903,"2018","0.375"
"76",2018.625,1.00332640463278,0.0529028549705298,0.904503855703365,1.1129459182355,"2018","0.625"
"77",2018.875,0.801504959877538,0.0451927154532925,0.733562966638055,0.875739684150744,"2018","0.875"
